id1,artigotitle1,id2,artigotitle2
4408,Neutralisation of SARS-CoV-2 lineage P.1 by antibodies elicited through natural SARS-CoV-2 infection or vaccination with an inactivated SARS-CoV-2 vaccine: an immunological study,3820,Detection of a SARS-CoV-2 variant of concern in South Africa
4408,Neutralisation of SARS-CoV-2 lineage P.1 by antibodies elicited through natural SARS-CoV-2 infection or vaccination with an inactivated SARS-CoV-2 vaccine: an immunological study,5897,Estimated transmissibility and impact of SARS-CoV-2 lineage B.1.1.7 in England
4408,Neutralisation of SARS-CoV-2 lineage P.1 by antibodies elicited through natural SARS-CoV-2 infection or vaccination with an inactivated SARS-CoV-2 vaccine: an immunological study,3946,Multiple SARS-CoV-2 variants escape neutralization by vaccine-induced humoral immunity
4408,Neutralisation of SARS-CoV-2 lineage P.1 by antibodies elicited through natural SARS-CoV-2 infection or vaccination with an inactivated SARS-CoV-2 vaccine: an immunological study,2079,Antibody evasion by the P.1 strain of SARS-CoV-2
4408,Neutralisation of SARS-CoV-2 lineage P.1 by antibodies elicited through natural SARS-CoV-2 infection or vaccination with an inactivated SARS-CoV-2 vaccine: an immunological study,2366,Resistance of SARS-CoV-2 variants to neutralization by monoclonal and serum-derived polyclonal antibodies
4408,Neutralisation of SARS-CoV-2 lineage P.1 by antibodies elicited through natural SARS-CoV-2 infection or vaccination with an inactivated SARS-CoV-2 vaccine: an immunological study,2999,"Genomics and epidemiology of the P.1 SARS-CoV-2 lineage in Manaus, Brazil"
4408,Neutralisation of SARS-CoV-2 lineage P.1 by antibodies elicited through natural SARS-CoV-2 infection or vaccination with an inactivated SARS-CoV-2 vaccine: an immunological study,2859,"Safety, tolerability, and immunogenicity of an inactivated SARS-CoV-2 vaccine in healthy adults aged 18-59 years: a randomised, double-blind, placebocontrolled, phase 1/2 clinical trial"
4408,Neutralisation of SARS-CoV-2 lineage P.1 by antibodies elicited through natural SARS-CoV-2 infection or vaccination with an inactivated SARS-CoV-2 vaccine: an immunological study,3218,Virological assessment of hospitalized patients with COVID-2019
4408,Neutralisation of SARS-CoV-2 lineage P.1 by antibodies elicited through natural SARS-CoV-2 infection or vaccination with an inactivated SARS-CoV-2 vaccine: an immunological study,4783,Detection of 2019 novel coronavirus (2019-nCoV) by real-time RT-PCR
4408,Neutralisation of SARS-CoV-2 lineage P.1 by antibodies elicited through natural SARS-CoV-2 infection or vaccination with an inactivated SARS-CoV-2 vaccine: an immunological study,3793,SARS-CoV-2 uses CD4 to infect T helper lymphocytes
4408,Neutralisation of SARS-CoV-2 lineage P.1 by antibodies elicited through natural SARS-CoV-2 infection or vaccination with an inactivated SARS-CoV-2 vaccine: an immunological study,2396,Serological assays for severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2)
4408,Neutralisation of SARS-CoV-2 lineage P.1 by antibodies elicited through natural SARS-CoV-2 infection or vaccination with an inactivated SARS-CoV-2 vaccine: an immunological study,387,SARS-CoV-2 isolation from the first reported patients in Brazil and establishment of a coordinated task network
4408,Neutralisation of SARS-CoV-2 lineage P.1 by antibodies elicited through natural SARS-CoV-2 infection or vaccination with an inactivated SARS-CoV-2 vaccine: an immunological study,1822,SARS-CoV-2 reinfection by the new variant of concern (VOC) P.1 in Amazonas
4408,Neutralisation of SARS-CoV-2 lineage P.1 by antibodies elicited through natural SARS-CoV-2 infection or vaccination with an inactivated SARS-CoV-2 vaccine: an immunological study,1214,Three-quarters attack rate of SARS-CoV-2 in the Brazilian Amazon during a largely unmitigated epidemic
4408,Neutralisation of SARS-CoV-2 lineage P.1 by antibodies elicited through natural SARS-CoV-2 infection or vaccination with an inactivated SARS-CoV-2 vaccine: an immunological study,946,SARS-CoV-2 variants B.1.351 and P.1 escape from neutralizing antibodies
4408,Neutralisation of SARS-CoV-2 lineage P.1 by antibodies elicited through natural SARS-CoV-2 infection or vaccination with an inactivated SARS-CoV-2 vaccine: an immunological study,1159,Interim report: safety and immunogenicity of an inactivated vaccine against SARS-CoV-2 in healthy Chilean adults in a phase 3 clinical trial. medRxiv 2021: published online
4408,Neutralisation of SARS-CoV-2 lineage P.1 by antibodies elicited through natural SARS-CoV-2 infection or vaccination with an inactivated SARS-CoV-2 vaccine: an immunological study,5121,Efficacy and safety of a COVID-19 inactivated vaccine in healthcare professionals in Brazil: the PROFISCOV study
4408,Neutralisation of SARS-CoV-2 lineage P.1 by antibodies elicited through natural SARS-CoV-2 infection or vaccination with an inactivated SARS-CoV-2 vaccine: an immunological study,5378,Mapping the antigenic and genetic evolution of influenza virus
4408,Neutralisation of SARS-CoV-2 lineage P.1 by antibodies elicited through natural SARS-CoV-2 infection or vaccination with an inactivated SARS-CoV-2 vaccine: an immunological study,567,A human coronavirus evolves antigenically to escape antibody immunity
4408,Neutralisation of SARS-CoV-2 lineage P.1 by antibodies elicited through natural SARS-CoV-2 infection or vaccination with an inactivated SARS-CoV-2 vaccine: an immunological study,1285,Defining the features and duration of antibody responses to SARS-CoV-2 infection associated with disease severity and outcome
4408,Neutralisation of SARS-CoV-2 lineage P.1 by antibodies elicited through natural SARS-CoV-2 infection or vaccination with an inactivated SARS-CoV-2 vaccine: an immunological study,3329,Delayed production of neutralizing antibodies correlates with fatal COVID-19
1917,Neutralizing antibody titers elicited by CoronaVac and BNT162b2 vaccines in health care workers with and without prior SARS-CoV-2 infection,562,Neutralizing antibody levels are highly predictive of immune protection from symptomatic SARS-CoV-2 infection
1917,Neutralizing antibody titers elicited by CoronaVac and BNT162b2 vaccines in health care workers with and without prior SARS-CoV-2 infection,2267,Evidence for antibody as a protective correlate for COVID-19 vaccines
1917,Neutralizing antibody titers elicited by CoronaVac and BNT162b2 vaccines in health care workers with and without prior SARS-CoV-2 infection,5217,mRNA vaccination boosts cross-variant neutralizing antibodies elicited by SARS-CoV-2 infection
1917,Neutralizing antibody titers elicited by CoronaVac and BNT162b2 vaccines in health care workers with and without prior SARS-CoV-2 infection,2569,Prior infection with SARS-CoV-2 boosts and broadens Ad26.COV2.S immunogenicity in a variant-dependent manner
1917,Neutralizing antibody titers elicited by CoronaVac and BNT162b2 vaccines in health care workers with and without prior SARS-CoV-2 infection,5469,Insights into neutralizing antibody responses in individuals exposed to SARS-CoV-2 in Chile
1917,Neutralizing antibody titers elicited by CoronaVac and BNT162b2 vaccines in health care workers with and without prior SARS-CoV-2 infection,665,Effectiveness of an Inactivated SARS-CoV-2 Vaccine in Chile
1917,Neutralizing antibody titers elicited by CoronaVac and BNT162b2 vaccines in health care workers with and without prior SARS-CoV-2 infection,889,"Impact and effectiveness of mRNA BNT162b2 vaccine against SARS-CoV-2 infections and COVID-19 cases, hospitalisations, and deaths following a nationwide vaccination campaign in Israel: an observational study using national surveillance data"
4435,Concise report SARS-CoV-2 vaccine in patients with systemic sclerosis: impact of disease subtype and therapy,5495,Novel coronavirus disease-2019 (COVID-19) in people with rheumatic disease: epidemiology and outcomes
4435,Concise report SARS-CoV-2 vaccine in patients with systemic sclerosis: impact of disease subtype and therapy,1325,COVID-19 vaccination and antirheumatic therapy
4435,Concise report SARS-CoV-2 vaccine in patients with systemic sclerosis: impact of disease subtype and therapy,191,Immunogenicity and safety of the BNT162b2 mRNA COVID-19 vaccine in adult patients with autoimmune inflammatory rheumatic diseases and in the general population: a multicentre study
4435,Concise report SARS-CoV-2 vaccine in patients with systemic sclerosis: impact of disease subtype and therapy,2578,"SARS-CoV-2 vaccination responses in untreated, conventionally treated and anticytokine-treated patients with immunemediated inflammatory diseases"
4435,Concise report SARS-CoV-2 vaccine in patients with systemic sclerosis: impact of disease subtype and therapy,2564,Immunogenicity and safety of anti-SARS-CoV-2 mRNA vaccines in patients with chronic inflammatory conditions and immunosuppressive therapy in a monocentric cohort
4435,Concise report SARS-CoV-2 vaccine in patients with systemic sclerosis: impact of disease subtype and therapy,1502,Safety of the ChAdOx1 nCoV-19 and the BBV152 vaccines in 724 patients with rheumatic diseases: a post-vaccination cross-sectional survey
4435,Concise report SARS-CoV-2 vaccine in patients with systemic sclerosis: impact of disease subtype and therapy,3593,Disease activity and humoral response in patients with inflammatory rheumatic diseases after two doses of the Pfizer mRNA vaccine against SARS-CoV-2
4435,Concise report SARS-CoV-2 vaccine in patients with systemic sclerosis: impact of disease subtype and therapy,448,Immunogenicity and safety of the CoronaVac inactivated vaccine in patients with autoimmune rheumatic diseases: a phase 4 trial
4435,Concise report SARS-CoV-2 vaccine in patients with systemic sclerosis: impact of disease subtype and therapy,1966,"The systemic sclerosis patient in the COVID-19 era: the challenging crossroad between immunosuppression, differential diagnosis and long-term psychological distress"
4435,Concise report SARS-CoV-2 vaccine in patients with systemic sclerosis: impact of disease subtype and therapy,3436,Systemic sclerosis and the COVID-19 pandemic: world Scleroderma Foundation preliminary advice for patient management
4435,Concise report SARS-CoV-2 vaccine in patients with systemic sclerosis: impact of disease subtype and therapy,2245,"Safety, tolerability, and immunogenicity of an inactivated SARS-CoV-2 vaccine in healthy adults aged 18-59 years: a randomised, double-blind, placebo-controlled, phase 1/2 clinical trial"
4435,Concise report SARS-CoV-2 vaccine in patients with systemic sclerosis: impact of disease subtype and therapy,665,Effectiveness of an Inactivated SARS-CoV-2 Vaccine in Chile
4435,Concise report SARS-CoV-2 vaccine in patients with systemic sclerosis: impact of disease subtype and therapy,1204,2013 classification criteria for systemic sclerosis: an American college of rheumatology/European league against rheumatism collaborative initiative
4435,Concise report SARS-CoV-2 vaccine in patients with systemic sclerosis: impact of disease subtype and therapy,4013,Efficacy and safety of a COVID-19 inactivated vaccine in healthcare professionals in Brazil: the PROFISCOV Study
4435,Concise report SARS-CoV-2 vaccine in patients with systemic sclerosis: impact of disease subtype and therapy,1792,Antibody responses to the BNT162b2 mRNA vaccine in individuals previously infected with SARS-CoV-2
4435,Concise report SARS-CoV-2 vaccine in patients with systemic sclerosis: impact of disease subtype and therapy,4887,Pandemic non-adjuvanted influenza A H1N1 vaccine in a cohort of patients with systemic sclerosis
4435,Concise report SARS-CoV-2 vaccine in patients with systemic sclerosis: impact of disease subtype and therapy,4517,Antibody response to a single dose of SARS-CoV-2 mRNA vaccine in patients with rheumatic and musculoskeletal diseases
