institution1,institution2,num
Hospital Clínic,University Clinic of Navarra,1
University Clinic of Navarra,University of Pavia,2
Heidelberg University Hospital,University Clinic of Navarra,1
Columbia University,Hospital Clínic,2
Columbia University,University of Pavia,4
Columbia University,Heidelberg University Hospital,2
Hospital Clínic,University of Pavia,2
Heidelberg University Hospital,Hospital Clínic,1
Heidelberg University Hospital,University of Pavia,2
Vanderbilt University,Vanderbilt University Medical Center,68
VUMC,Vanderbilt University Medical Center,8
Vanderbilt University Medical Center,Vanderbuilt University,4
VUMC,Vanderbilt University,34
Vanderbilt University,Vanderbuilt University,17
VUMC,Vanderbuilt University,2
Blvd. Luis Encinas y Rosales S/N,Instituto Tecnológico de Sonora,3
Imperial College London,University of Oxford,2
Assam University,MAHSA University,4
Assam University,Silchar Medical College and Hospital,4
Assam University,Mendel University in Brno,2
MAHSA University,Silchar Medical College and Hospital,4
MAHSA University,Mendel University in Brno,2
Mendel University in Brno,Silchar Medical College and Hospital,2
