id,title
1021,European League Against Rheumatism/American College of Rheumatology classification criteria for systemic lupus erythematosus
1022,The Hong Kong society of rheumatology consensus recommendations for COVID-19 vaccination in adult patients with autoimmune rheumatic diseases
1023,COVID-19 vaccination and antirheumatic therapy
1024,Vaccination against COVID-19: expectations and concerns of patients with autoimmune and rheumatic diseases
1025,Launch of a checklist for reporting longitudinal observational drug studies in rheumatology: a EULAR extension of STROBE guidelines based on experience from biologics registries
1026,2019 update of the EULAR recommendations for the management of systemic lupus erythematosus
1027,Immunogenicity and safety of the CoronaVac inactivated vaccine in patients with autoimmune rheumatic diseases: a phase 4 trial
1028,BNT162b2 mRNA covid-19 vaccine in a nationwide mass vaccination setting
1029,Antibody response to a single dose of SARS-CoV-2 mRNA vaccine in patients with rheumatic and musculoskeletal diseases
1030,Antibody development after COVID-19 vaccination in patients with autoimmune diseases in the Netherlands: a substudy of data from two prospective cohort studies
1031,Immunogenicity and safety of the BNT162b2 mRNA COVID-19 vaccine in adult patients with autoimmune inflammatory rheumatic diseases and in the general population: a multicentre study
1032,Disease activity and humoral response in patients with inflammatory rheumatic diseases after two doses of the Pfizer mRNA vaccine against SARS-CoV-2
1033,Impaired antibody response to the BNT162b2 messenger RNA coronavirus disease 2019 vaccine in patients with systemic lupus erythematosus and rheumatoid arthritis
1034,Early experience of COVID-19 vaccination in adults with systemic rheumatic diseases: results from the COVID-19 global rheumatology alliance vaccine survey
1035,Challenges to vaccination against SARS-CoV-2 in patients with immune-mediated diseases
1036,Risk and prognosis of SARS-CoV-2 infection and vaccination against SARS-CoV-2 in rheumatic and musculoskeletal diseases: a systematic literature review to inform EULAR recommendations
1037,Evaluation of immune response and disease status in SLE patients following SARS-CoV-2 vaccination
1038,"Neutralization of alpha, gamma, and D614G SARS-CoV-2 variants by CoronaVac vaccine-induced antibodies"
1039,COVID-19 vaccine tracker
1040,mRNA vaccine-elicited antibodies to SARS-CoV-2 and circulating variants
1041,Multiple SARS-CoV-2 variants escape neutralization by vaccine-induced humoral immunity
1042,SARS-CoV-2 spike variants exhibit differential infectivity and neutralization resistance to convalescent or post-vaccination sera
1043,Neutralization of SARS-CoV-2 lineage B.1.1.7 pseudovirus by BNT162b2 vaccine-elicited human sera
1044,"Neutralization of SARS-CoV-2 spike 69/70 deletion, E484K and N501Y variants by BNT162b2 vaccine-elicited sera"
1045,Neutralisation of SARS-CoV-2 lineage P.1 by antibodies elicited through natural SARS-CoV-2 infection or vaccination with an inactivated SARS-CoV-2 vaccine: an immunological study. Lancet Microbe. 2021
1046,Development of neutralizing antibody responses against SARS-CoV-2 in COVID-19 patients
1047,Complete mapping of mutations to the SARS-CoV-2 spike receptor-binding domain that escape antibody recognition
1048,SARS-CoV-2 spike E484K mutation reduces antibody neutralisation
1049,"Severe acute respiratory syndrome coronavirus 2 P.2 lineage associated with reinfection case, Brazil"
1050,A human monoclonal antibody blocking SARS-CoV-2 infection
1051,Human neutralizing antibodies elicited by SARS-CoV-2 infection
1052,Comparison of four SARS-CoV-2 Neutralization Assays
1053,"Journal Pre-proof Comparing COVID-19 vaccines for their characteristics, efficacy and effectiveness against SARS-CoV-2 and variants of concern: A narrative review Title: Comparing COVID-19 vaccines for their characteristics, efficacy and effectiveness against 1 SARS-CoV-2 and variants of concern: A narrative review 2 3"
1054,Draft landscape and tracker of COVID-19 candidate vaccines 415
1055,Assessing transmissibility 418 of SARS-CoV-2 lineage B.1.1.7 in England
1056,Model-420 based estimation of transmissibility and reinfection of SARS-CoV-2 P.1 variant
1057,Increased mortality in 423 community-tested cases of SARS-CoV-2 lineage B.1.1.7
1058,Risk of 425 mortality in patients infected with SARS-CoV-2 variant of concern 202012/1: matched cohort 426 study
1059,Genomics and 428 epidemiology of the P.1 SARS-CoV-2 lineage in Manaus
1060,Sensitivity of 431 infectious SARS-CoV-2 B.1.1.7 and B.1.351 variants to neutralizing antibodies
1061,Neutralizing Antibodies Against SARS-CoV-434 2 Variants After Infection and Vaccination
1062,Resistance of SARS-CoV
1063,1.351 and B.1.1.7 to Antibody Neutralization
1064,Escape of SARS-CoV-2 501Y.V2 438 from neutralization by convalescent plasma
1065,V2 escapes neutralization by South African COVID-19 donor plasma
1066,Direct gene transfer into 443 mouse muscle in vivo
1067,History of vaccination
1068,Safety and Efficacy of 446 the BNT162b2 mRNA Covid-19 Vaccine
1069,Safety and Efficacy 448 of the BNT162b2 mRNA Covid-19 Vaccine through 6 Months
1070,Efficacy of the BNT162b2 Covid-19 Vaccine in Adolescents
1071,Efficacy and Safety of the 454 mRNA-1273 SARS-CoV-2 Vaccine
1072,Efficacy of 457 the mRNA-1273 SARS-CoV-2 Vaccine at Completion of Blinded Phase
1073,Press release. CureVac Final Data from Phase 2b/3 Trial of First-Generation
1074,"Vaccine Candidate, CVnCoV, Demonstrates Protection in Age Group of 18 to 60"
1075,Efficacy of ChAdOx1 nCoV-465 19 (AZD1222) vaccine against SARS-CoV-2 variant of concern 202012/01 (B.1.1.7): an 466 exploratory analysis of a randomised controlled trial. The Lancet [Internet]. 30 mars 2021
1076,"Safety and efficacy 470 of the ChAdOx1 nCoV-19 vaccine (AZD1222) against SARS-CoV-2: an interim analysis of four 471 randomised controlled trials in Brazil, South Africa, and the UK. The Lancet"
1077,Efficacy of the ChAdOx1 474 nCoV-19 Covid-19 Vaccine against the B.1.351 Variant
1078,AZD1222 US Phase III trial met primary efficacy endpoint in preventing COVID-19 476 at interim analysis
1079,Effectiveness of 602 the Single-Dose Ad26.COV2.S COVID Vaccine
1080,FDA-606 authorized mRNA COVID-19 vaccines are effective per real-world evidence synthesized across 607 a multi-state health system
1081,Effectiveness of Pfizer-BioNTech and Moderna Vaccines Against COVID-19
1082,MMWR 611 Morb Mortal Wkly Rep
1083,Effect of Vaccination on 614 Transmission of SARS-CoV-2
1084,An 616 Observational Cohort Study on the Incidence of Severe Acute Respiratory Syndrome
1085,Coronavirus 2 (SARS-CoV-2) Infection and B.1.1.7 Variant Infection in Healthcare Workers by 618
1086,Clin Infect Dis
1087,Impact of Delta 621 on viral burden and vaccine effectiveness against new SARS-CoV-2 infections in the UK 622
1088,BNT162b2 625 and mRNA-1273 COVID-19 vaccine effectiveness against the Delta (B.1.617.2) variant in Qatar 626
1089,Comparison 629 of two highly-effective mRNA vaccines for COVID-19 during periods of Alpha and Delta variant 630 prevalence
1090,Interim Estimates of 637 Vaccine Effectiveness of BNT162b2 and mRNA-1273 COVID-19 Vaccines in Preventing SARS-638
1091,"CoV-2 Infection Among Health Care Personnel, First Responders, and Other Essential and 639"
1092,MMWR Morb Mortal 640 Wkly Rep
1093,BNT162b2 643 mRNA Covid-19 vaccine effectiveness in the prevention of SARS-CoV-2 infection: a preliminary 644 report
1094,Effectiveness of BNT162b2 647 mRNA Vaccine Against Infection and COVID-19 Vaccine Coverage in Healthcare Workers
1095,Multicentre Prospective Cohort Study (the SIREN Study)
1096,Social Science Research Network; 2021 févr
1097,BNT162b2 Vaccine 652 Effectiveness in Preventing Asymptomatic Infection with SARS-CoV-2 Virus: A Nationwide 653
1098,Historical Cohort Study
1099,Social Science Research Network; 2021 mars 654
1100,Vaccine 657 effectiveness after 1st and 2nd dose of the BNT162b2 mRNA Covid-19 Vaccine in long-term 658 care facility residents and healthcare workers -a Danish cohort study
1101,Symptomatic SARS-CoV-2 Infections After BNT162b2 Vaccination in a Routinely Screened 662 Workforce
1102,Vaccine on Asymptomatic Infection Among Patients Undergoing Pre-Procedural
1103,Molecular Screening
1104,SARS-CoV-2 Vaccine Effectiveness in a High-Risk 669 National Population in a Real-World Setting
1105,Prevention of COVID-19 by 671 mRNA-based vaccines within the general population of California
1106,"REACT-1 round 13 final report: 674 exponential growth, high prevalence of SARS-CoV-2 and vaccine effectiveness associated with 675 Delta variant in England during"
1107,Effectiveness of COVID-19 Vaccines in Preventing SARS-CoV-2 Infection Among 678
1108,Frontline Workers Before and During B.1.617.2 (Delta) Variant Predominance -Eight
1109,Effectiveness of 682 mRNA BNT162b2 COVID-19 vaccine up to 6 months in a large integrated health system in the 683 USA: a retrospective cohort study. The Lancet
1110,Early Release -Effectiveness of BNT162b2 Vaccine in Adolescents during Outbreak of SARS-686
1111,-687 Emerging Infectious Diseases journal -CDC
1112,Prevention and 690 Attenuation of Covid-19 with the BNT162b2 and mRNA-1273 Vaccines
1113,Initial report of 693 decreased SARS-CoV-2 viral load after inoculation with the BNT162b2 vaccine
1114,"SARS-CoV-2 Infections and Hospitalizations Among Persons Aged ≥16 Years, by 696 Vaccination Status"
1115,"Brown CM. Outbreak of SARS-CoV-2 Infections, Including COVID-19 Vaccine Breakthrough 700 Infections"
1116,Virological and serological 704 kinetics of SARS-CoV-2 Delta variant vaccine-breakthrough infections: a multi-center cohort 705 study
1117,Virological 708 characteristics of SARS-CoV-2 vaccine breakthrough infections in health care workers 709
1118,Effect of Vaccination on 712 Household Transmission of SARS-CoV-2 in England
1119,Vaccination with 714 BNT162b2 reduces transmission of SARS-CoV-2 to household contacts in Israel
1120,High coverage COVID-19 mRNA vaccination 717 rapidly controls SARS-CoV-2 transmission in Long-Term Care Facilities
1121,Transmission dynamics and 720 epidemiological characteristics of Delta variant infections in China
1122,"Risk factors and disease 724 profile of post-vaccination SARS-CoV-2 infection in UK users of the COVID Symptom Study 725 app: a prospective, community-based, nested, case-control study"
1123,Antibody 733 Persistence through 6 Months after the Second Dose of mRNA-1273 Vaccine for Covid-19
1124,Dynamics of antibody 736 response to BNT162b2 vaccine after six months: a longitudinal prospective study. Lancet Reg 737 Health -Eur
1125,Durability of mRNA-1273 740 vaccine-induced antibodies against SARS-CoV-2 variants
1126,Comparative Effectiveness of Moderna
1127,Vaccines in Preventing COVID-19 Hospitalizations Among Adults Without 743 Immunocompromising Conditions -United States
1128,No evidence for increased 747 transmissibility from recurrent mutations in SARS-CoV-2
1129,CoV-2 Lineage B.1.1.7 in England: Insights from linking epidemiological and genetic data. 751 medRxiv
1130,Emergence 753 and rapid spread of a new severe acute respiratory syndrome
1131,CoV-2) lineage with multiple spike mutations in South Africa
1132,Estimated 757 transmissibility and impact of SARS-CoV-2 lineage B.1.1.7 in England
